beta0 beta1 loggap
2.43125 0.1 0.3918396577
2.43125 0.15 0.3927461345
2.43125 0.2 0.3905319383
2.43125 0.25 0.3853519542
2.43125 0.3 0.3773723726
2.43125 0.35 0.3667710443
2.43125 0.4 0.3537384123
2.43125 0.45 0.3384778545
2.43125 0.5 0.3212045409
2.43125 0.55 0.3021425769
2.43125 0.6 0.2815208552
2.43125 0.65 0.2595683741
2.43125 0.7 0.2365097701
2.43125 0.75 0.2125615892
2.43125 0.8 0.1879295534
2.43125 0.85 0.1628068503
2.43125 0.9 0.1373733323
2.43125 0.95 0.1117954355
2.43125 1 0.08622661058
2.43125 1.05 0.06080807249
2.43125 1.1 0.03566970889
2.43125 1.15 0.01093102694
2.43125 1.2 -0.01329794698
2.43125 1.25 -0.03691587196
2.43125 1.3 -0.0598294385
2.43125 1.35 -0.08195287762
2.43125 1.4 -0.1032076425
2.43125 1.45 -0.1235222604
2.43125 1.5 -0.1428323416
2.43125 1.55 -0.1610807204
2.43125 1.6 -0.178217693
2.43125 1.65 -0.1942013121
2.43125 1.7 -0.20899769
2.43125 1.75 -0.2225812656
2.43125 1.8 -0.2349349931
2.43125 1.85 -0.246050415
2.43125 1.9 -0.2559275975
2.43125 1.95 -0.2645749105
2.43125 2 -0.2720086532
2.4875 -2 0.09636976142
2.4875 -1.95 0.06605297394
2.4875 -1.9 0.03446782426
2.4875 -1.85 0.001584279173
2.4875 -1.8 -0.03260729896
2.4875 -1.75 -0.06808558293
2.4875 -1.7 -0.104783517
2.4875 -1.65 -0.1425680018
2.4875 -1.6 -0.1812125226
2.4875 -1.55 -0.2203613993
2.4875 -1.5 -0.2594852992
2.4875 -1.45 -0.2978301362
2.4875 -1.4 -0.3343665016
2.4875 -1.35 -0.3677551385
2.4875 -1.3 -0.396354847
2.4875 -1.25 -0.4183075149
2.4875 -1.2 -0.4317293356
2.4875 -1.15 -0.4350042607
2.4875 -1.1 -0.4271159125
2.4875 -1.05 -0.4079004881
2.4875 -1 -0.3781086758
2.4875 -0.95 -0.3392469698
2.4875 -0.9 -0.2932735137
2.4875 -0.85 -0.242272781
2.4875 -0.8 -0.1882055778
2.4875 -0.75 -0.132768126
2.4875 -0.7 -0.0773448393
2.4875 -0.65 -0.02302054129
2.4875 -0.6 0.02937935809
2.4875 -0.55 0.07924153474
2.4875 -0.5 0.1261209421
2.4875 -0.45 0.169704335
2.4875 -0.4 0.2097811981
2.4875 -0.35 0.2462205894
2.4875 -0.3 0.2789521993
2.4875 -0.25 0.3079505169
2.4875 -0.2 0.3332218814
2.4875 -0.15 0.3547948817
2.4875 -0.1 0.3727146274
2.4875 -0.05 0.387040762
2.4875 0 0.3978480991
2.4875 0.05 0.4052280543
2.4875 0.1 0.4092891812
2.4875 0.15 0.4101560905
2.4875 0.2 0.4079672679
2.4875 0.25 0.4028730096
2.4875 0.3 0.3950344944
2.4875 0.35 0.3846241504
2.4875 0.4 0.3718265848
2.4875 0.45 0.3568389593
2.4875 0.5 0.339869946
2.4875 0.55 0.32113704
2.4875 0.6 0.3008626207
2.4875 0.65 0.2792694762
2.4875 0.7 0.2565764954
2.4875 0.75 0.2329950266
2.4875 0.8 0.208726153
2.4875 0.85 0.183958928
2.4875 0.9 0.1588694774
2.4875 0.95 0.133620806
2.4875 1 0.1083631186
2.4875 1.05 0.0832344761
2.4875 1.1 0.05836163316
2.4875 1.15 0.03386094011
2.4875 1.2 0.009839224338
2.4875 1.25 -0.0136054065
2.4875 1.3 -0.03638287743
2.4875 1.35 -0.05841059921
2.4875 1.4 -0.07961307435
2.4875 1.45 -0.09992165893
2.4875 1.5 -0.1192744724
2.4875 1.55 -0.1376164378
2.4875 1.6 -0.1548994239
2.4875 1.65 -0.1710824561
2.4875 1.7 -0.186131953
2.4875 1.75 -0.2000219504
2.4875 1.8 -0.2127342705
2.4875 1.85 -0.2242586051
2.4875 1.9 -0.2345924838
2.4875 1.95 -0.243741115
2.4875 2 -0.2517170893
2.54375 -2 0.0806720994
2.54375 -1.95 0.04981624242
2.54375 -1.9 0.01768727342
2.54375 -1.85 -0.01573472187
2.54375 -1.8 -0.05044465818
2.54375 -1.75 -0.08640015939
2.54375 -1.7 -0.1235045372
2.54375 -1.65 -0.1615836278
2.54375 -1.6 -0.2003550533
2.54375 -1.55 -0.2393889576
2.54375 -1.5 -0.2780608073
2.54375 -1.45 -0.3155003225
2.54375 -1.4 -0.350546969
2.54375 -1.35 -0.3817319864
2.54375 -1.3 -0.4073172308
2.54375 -1.25 -0.4254245055
2.54375 -1.2 -0.4342725282
2.54375 -1.15 -0.4324930375
2.54375 -1.1 -0.4194364052
2.54375 -1.05 -0.3953454085
2.54375 -1 -0.3613167483
2.54375 -0.95 -0.3190691828
2.54375 -0.9 -0.2706220428
2.54375 -0.85 -0.2180007309
2.54375 -0.8 -0.1630373875
2.54375 -0.75 -0.10727565
2.54375 -0.7 -0.05195333348
2.54375 -0.65 0.001970834746
2.54375 -0.6 0.05377299937
2.54375 -0.55 0.1029183414
2.54375 -0.5 0.1490209019
2.54375 -0.45 0.1918110491
2.54375 -0.4 0.2311098943
2.54375 -0.35 0.2668089742
2.54375 -0.3 0.2988535548
2.54375 -0.25 0.3272285585
2.54375 -0.2 0.3519469823
2.54375 -0.15 0.3730413263
2.54375 -0.1 0.3905585929
2.54375 -0.05 0.4045587816
2.54375 0 0.4151158258
2.54375 0.05 0.4223192288
2.54375 0.1 0.4262747676
2.54375 0.15 0.4271035761
2.54375 0.2 0.4249401102
2.54375 0.25 0.419930191
2.54375 0.3 0.412230124
2.54375 0.35 0.4020070639
2.54375 0.4 0.3894399329
2.54375 0.45 0.3747198187
2.54375 0.5 0.3580490222
2.54375 0.55 0.3396385327
2.54375 0.6 0.319704298
2.54375 0.65 0.2984629586
2.54375 0.7 0.2761277092
2.54375 0.75 0.2529047574
2.54375 0.8 0.2289906225
2.54375 0.85 0.2045703268
2.54375 0.9 0.1798164101
2.54375 0.95 0.1548886269
2.54375 1 0.1299341583
2.54375 1.05 0.1050881727
2.54375 1.1 0.08047458814
2.54375 1.15 0.05620692314
2.54375 1.2 0.03238915163
2.54375 1.25 0.009116503635
2.54375 1.3 -0.01352382656
2.54375 1.35 -0.03545209089
2.54375 1.4 -0.05659553208
2.54375 1.45 -0.07688806932
2.54375 1.5 -0.09627012263
2.54375 1.55 -0.114688564
2.54375 1.6 -0.1320967742
2.54375 1.65 -0.1484547761
2.54375 1.7 -0.1637294096
2.54375 1.75 -0.1778945111
2.54375 1.8 -0.1909310615
2.54375 1.85 -0.2028272695
2.54375 1.9 -0.213578564
2.54375 1.95 -0.2231874794
2.54375 2 -0.231663423
2.6 -2 0.06480035176
2.6 -1.95 0.0334115253
2.6 -1.9 0.0007503471831
2.6 -1.85 -0.0331908868
2.6 -1.8 -0.06838956404
2.6 -1.75 -0.104778536
2.6 -1.7 -0.1422266183
2.6 -1.65 -0.1805123957
2.6 -1.6 -0.2192900886
2.6 -1.55 -0.2580471285
2.6 -1.5 -0.2960553732
2.6 -1.45 -0.332322502
2.6 -1.4 -0.365557823
2.6 -1.35 -0.3941768315
2.6 -1.3 -0.4163769388
2.6 -1.25 -0.4303127209
2.6 -1.2 -0.4343702253
2.6 -1.15 -0.4274852927
2.6 -1.1 -0.409398251
2.6 -1.05 -0.3807356287
2.6 -1 -0.3428804678
2.6 -0.95 -0.2976923079
2.6 -0.9 -0.2471924358
2.6 -0.85 -0.1933116452
2.6 -0.8 -0.1377404411
2.6 -0.75 -0.08187220251
2.6 -0.7 -0.02680813011
2.6 -0.65 0.02660689857
2.6 -0.6 0.07773901266
2.6 -0.55 0.1261221901
2.6 -0.5 0.1714219223
2.6 -0.45 0.2134063981
2.6 -0.4 0.2519240495
2.6 -0.35 0.2868857242
2.6 -0.3 0.3182499448
2.6 -0.25 0.346010373
2.6 -0.2 0.37018543
2.6 -0.15 0.3908106339
2.6 -0.1 0.4079342438
2.6 -0.05 0.4216161781
2.6 0 0.431929212
2.6 0.05 0.4389607863
2.6 0.1 0.4428138536
2.6 0.15 0.4436061008
2.6 0.2 0.4414680414
2.6 0.25 0.4365411463
2.6 0.3 0.4289769955
2.6 0.35 0.4189376308
2.6 0.4 0.4065964512
2.6 0.45 0.3921386259
2.6 0.5 0.3757602246
2.6 0.55 0.3576658486
2.6 0.6 0.3380651059
2.6 0.65 0.3171685581
2.6 0.7 0.2951837594
2.6 0.75 0.2723118279
2.6 0.8 0.2487447808
2.6 0.85 0.2246636942
2.6 0.9 0.2002376383
2.6 0.95 0.1756232699
2.6 1 0.1509649366
2.6 1.05 0.1263951399
2.6 1.1 0.1020352196
2.6 1.15 0.07799614767
2.6 1.2 0.05437934968
2.6 1.25 0.03127749407
2.6 1.3 0.008775210826
2.6 1.35 -0.01305028808
2.6 1.4 -0.03412870433
2.6 1.45 -0.05439627524
2.6 1.5 -0.07379552442
2.6 1.55 -0.0922751346
2.6 1.6 -0.1097899272
2.6 1.65 -0.1263009253
2.6 1.7 -0.1417754695
2.6 1.75 -0.156187355
2.6 1.8 -0.1695169542
2.6 1.85 -0.1817512955
2.6 1.9 -0.1928840712
2.6 1.95 -0.2029155563
2.6 2 -0.2118524268
2.65625 -2 0.0487621385
2.65625 -1.95 0.01684940723
2.65625 -1.9 -0.01632844858
2.65625 -1.85 -0.05076453846
2.65625 -1.8 -0.08641554844
2.65625 -1.75 -0.1231853869
2.65625 -1.7 -0.1609030068
2.65625 -1.65 -0.1992930632
2.65625 -1.6 -0.2379385178
2.65625 -1.55 -0.2762357208
2.65625 -1.5 -0.3133456905
2.65625 -1.45 -0.348151145
2.65625 -1.4 -0.3792376109
2.65625 -1.35 -0.4049265859
2.65625 -1.3 -0.4233925046
2.65625 -1.25 -0.4328814316
2.65625 -1.2 -0.4320088471
2.65625 -1.15 -0.420056964
2.65625 -1.1 -0.397158032
2.65625 -1.05 -0.3642810134
2.65625 -1 -0.3230283193
2.65625 -0.95 -0.2753335132
2.65625 -0.9 -0.2231718201
2.65625 -0.85 -0.1683552358
2.65625 -0.8 -0.1124276631
2.65625 -0.75 -0.05663872127
2.65625 -0.7 -0.001964333559
2.65625 -0.65 0.05085246076
2.65625 -0.6 0.1012571102
2.65625 -0.55 0.1488437314
2.65625 -0.5 0.1933225805
2.65625 -0.45 0.2344946487
2.65625 -0.4 0.2722319773
2.65625 -0.35 0.3064620017
2.65625 -0.3 0.3371545099
2.65625 -0.25 0.3643104509
2.65625 -0.2 0.3879526151
2.65625 -0.15 0.4081187781
2.65625 -0.1 0.4248579191
2.65625 -0.05 0.4382295118
2.65625 0 0.4483049484
2.65625 0.05 0.4551694946
2.65625 0.1 0.4589232564
2.65625 0.15 0.4596805212
2.65625 0.2 0.4575679582
2.65625 0.25 0.4527228213
2.65625 0.3 0.4452921202
2.65625 0.35 0.4354329508
2.65625 0.4 0.4233133603
2.65625 0.45 0.409112765
2.65625 0.5 0.393021155
2.65625 0.55 0.3752368724
2.65625 0.6 0.3559632873
2.65625 0.65 0.3354049575
2.65625 0.7 0.3137638519
2.65625 0.75 0.2912360455
2.65625 0.8 0.2680091048
2.65625 0.85 0.2442602287
2.65625 0.9 0.220155113
2.65625 0.95 0.1958474441
2.65625 1 0.1714788976
2.65625 1.05 0.1471795024
2.65625 1.1 0.1230682444
2.65625 1.15 0.09925379916
2.65625 1.2 0.07583531309
2.65625 1.25 0.05290317408
2.65625 1.3 0.03053973116
2.65625 1.35 0.008819935447
2.65625 1.4 -0.01218811751
2.65625 1.45 -0.03242275712
2.65625 1.5 -0.05182842523
2.65625 1.55 -0.0703554799
2.65625 1.6 -0.08796010553
2.65625 1.65 -0.1046043109
2.65625 1.7 -0.1202559903
2.65625 1.75 -0.1348890175
2.65625 1.8 -0.148483343
2.65625 1.85 -0.1610250637
2.65625 1.9 -0.1725064392
2.65625 1.95 -0.1829258361
2.65625 2 -0.1922875867
2.7125 -2 0.03256662964
2.7125 -1.95 0.0001424603155
2.7125 -1.9 -0.03353206389
2.7125 -1.85 -0.06843275308
2.7125 -1.8 -0.1044920237
2.7125 -1.75 -0.1415802109
2.7125 -1.7 -0.1794805531
2.7125 -1.65 -0.2178566952
2.7125 -1.6 -0.256212381
2.7125 -1.55 -0.2938451062
2.7125 -1.5 -0.3297997233
2.7125 -1.45 -0.3628350237
2.7125 -1.4 -0.3914256314
2.7125 -1.35 -0.4138292717
2.7125 -1.3 -0.4282466583
2.7125 -1.25 -0.4330763176
2.7125 -1.2 -0.4272173902
2.7125 -1.15 -0.4103229018
2.7125 -1.1 -0.3828983749
2.7125 -1.05 -0.3462003848
2.7125 -1 -0.3019824365
2.7125 -0.95 -0.2521937034
2.7125 -0.9 -0.1987269589
2.7125 -0.85 -0.1432610172
2.7125 -0.8 -0.0871942662
2.7125 -0.75 -0.0316417349
2.7125 -0.7 0.02253411764
2.7125 -0.65 0.07468070227
2.7125 -0.6 0.1243131277
2.7125 -0.55 0.171078003
2.7125 -0.5 0.2147245285
2.7125 -0.45 0.2550821606
2.7125 -0.4 0.2920433541
2.7125 -0.35 0.3255497894
2.7125 -0.3 0.3555808084
2.7125 -0.25 0.3821434013
2.7125 -0.2 0.4052638249
2.7125 -0.15 0.4249814655
2.7125 -0.1 0.44134557
2.7125 -0.05 0.4544148658
2.7125 0 0.4642591828
2.7125 0.05 0.4709615306
2.7125 0.1 0.4746191673
2.7125 0.15 0.4753430415
2.7125 0.2 0.4732560845
2.7125 0.25 0.4684914716
2.7125 0.3 0.4611918022
2.7125 0.35 0.4515093988
2.7125 0.4 0.4396071337
2.7125 0.45 0.4256588444
2.7125 0.5 0.4098486021
2.7125 0.55 0.3923686293
2.7125 0.6 0.3734161687
2.7125 0.65 0.3531898561
2.7125 0.7 0.3318861323
2.7125 0.75 0.309696073
2.7125 0.8 0.286802837
2.7125 0.85 0.2633798008
2.7125 0.9 0.2395893626
2.7125 0.95 0.2155823438
2.7125 1 0.1914978834
2.7125 1.05 0.1674637042
2.7125 1.1 0.1435966324
2.7125 1.15 0.1200032658
2.7125 1.2 0.0967807093
2.7125 1.25 0.07401731997
2.7125 1.3 0.05179341972
2.7125 1.35 0.03018194749
2.7125 1.4 0.009249029666
2.7125 1.45 -0.01094554668
2.7125 1.5 -0.03034796746
2.7125 1.55 -0.04891013471
2.7125 1.6 -0.0665895142
2.7125 1.65 -0.0833490738
2.7125 1.7 -0.09915729235
2.7125 1.75 -0.1139882131
2.7125 1.8 -0.127821513
2.7125 1.85 -0.1406425609
2.7125 1.9 -0.1524424374
2.7125 1.95 -0.1632178975
2.7125 2 -0.1729712615
2.76875 -2 0.016224741
2.76875 -1.95 -0.01669451281
2.76875 -1.9 -0.05084060582
2.76875 -1.85 -0.08616899938
2.76875 -1.8 -0.12258386
2.76875 -1.75 -0.1599168614
2.76875 -1.7 -0.1978992407
2.76875 -1.65 -0.2361262897
2.76875 -1.6 -0.2740147763
2.76875 -1.55 -0.3107567121
2.76875 -1.5 -0.3452782092
2.76875 -1.45 -0.3762201815
2.76875 -1.4 -0.401966591
2.76875 -1.35 -0.420749899
2.76875 -1.3 -0.4308519033
2.76875 -1.25 -0.4308824054
2.76875 -1.2 -0.4200658144
2.76875 -1.15 -0.3984307227
2.76875 -1.1 -0.3668194838
2.76875 -1.05 -0.3267137127
2.76875 -1 -0.2799534338
2.76875 -0.95 -0.2284553687
2.76875 -0.9 -0.1740043989
2.76875 -0.85 -0.1181397454
2.76875 -0.8 -0.0621196675
2.76875 -0.75 -0.006935265135
2.76875 -0.7 0.04665278983
2.76875 -0.65 0.09807182133
2.76875 -0.6 0.1468979648
2.76875 -0.55 0.1928236195
2.76875 -0.5 0.2356318815
2.76875 -0.45 0.2751769296
2.76875 -0.4 0.3113688793
2.76875 -0.35 0.3441616392
2.76875 -0.3 0.3735426319
2.76875 -0.25 0.3995238179
2.76875 -0.2 0.4221341476
2.76875 -0.15 0.4414140684
2.76875 -0.1 0.4574127139
2.76875 -0.05 0.4701878174
2.76875 0 0.4798075043
2.76875 0.05 0.4863524739
2.76875 0.1 0.4899171521
2.76875 0.15 0.4906092195
2.76875 0.2 0.488547982
2.76875 0.25 0.4838626781
2.76875 0.3 0.4766916589
2.76875 0.35 0.4671826487
2.76875 0.4 0.4554935266
2.76875 0.45 0.4417927312
2.76875 0.5 0.4262585834
2.76875 0.55 0.4090773336
2.76875 0.6 0.390440217
2.76875 0.65 0.3705400353
2.76875 0.7 0.3495677621
2.76875 0.75 0.3277095157
2.76875 0.8 0.3051440833
2.76875 0.85 0.2820410624
2.76875 0.9 0.2585596143
2.76875 0.95 0.2348477806
2.76875 1 0.2110422769
2.76875 1.05 0.1872686611
2.76875 1.1 0.1636417672
2.76875 1.15 0.1402663057
2.76875 1.2 0.1172375493
2.76875 1.25 0.09464204596
2.76875 1.3 0.07255831807
2.76875 1.35 0.05105751714
2.76875 1.4 0.03020401362
2.76875 1.45 0.01005590368
2.76875 1.5 -0.009334579211
2.76875 1.55 -0.02792075446
2.76875 1.6 -0.0456612856
2.76875 1.65 -0.06252006377
2.76875 1.7 -0.07846616734
2.76875 1.75 -0.09347387537
2.76875 1.8 -0.1075227093
2.76875 1.85 -0.1205974762
2.76875 1.9 -0.1326882887
2.76875 1.95 -0.143790541
2.76875 2 -0.1539048247
2.825 -2 -0.0002506517589
2.825 -1.95 -0.03364421549
2.825 -1.9 -0.06823101862
2.825 -1.85 -0.1039427595
2.825 -1.8 -0.1406509539
2.825 -1.75 -0.1781430917
2.825 -1.7 -0.2160917747
2.825 -1.65 -0.2540165437
2.825 -1.6 -0.2912400346
2.825 -1.55 -0.326843957
2.825 -1.5 -0.3596367924
2.825 -1.45 -0.388153624
2.825 -1.4 -0.4107157901
2.825 -1.35 -0.4255762252
2.825 -1.3 -0.4311549235
2.825 -1.25 -0.4263249012
2.825 -1.2 -0.4106612202
2.825 -1.15 -0.3845534304
2.825 -1.1 -0.3491309101
2.825 -1.05 -0.3060356125
2.825 -1 -0.2571368118
2.825 -0.95 -0.2042816676
2.825 -0.9 -0.1491313227
2.825 -0.85 -0.09308511478
2.825 -0.8 -0.03726938547
2.825 -0.75 0.01743742268
2.825 -0.7 0.07036528615
2.825 -0.65 0.1210118667
2.825 -0.6 0.1690066873
2.825 -0.55 0.2140820939
2.825 -0.5 0.2560507106
2.825 -0.45 0.2947882109
2.825 -0.4 0.3302199977
2.825 -0.35 0.3623104684
2.825 -0.3 0.3910538571
2.825 -0.25 0.4164661732
2.825 -0.2 0.4385783989
2.825 -0.15 0.4574315753
2.825 -0.1 0.4730744036
2.825 -0.05 0.48556342
2.825 0 0.4949649361
2.825 0.05 0.5013573077
2.825 0.1 0.504832158
2.825 0.15 0.5054939789
2.825 0.2 0.5034585665
2.825 0.25 0.4988513657
2.825 0.3 0.4918066424
2.825 0.35 0.4824676991
2.825 0.4 0.4709876055
2.825 0.45 0.4575295851
2.825 0.5 0.4422663836
2.825 0.55 0.4253784345
2.825 0.6 0.4070510926
2.825 0.65 0.3874714204
2.825 0.7 0.3668249887
2.825 0.75 0.3452930004
2.825 0.8 0.3230499021
2.825 0.85 0.3002615456
2.825 0.9 0.2770839025
2.825 0.95 0.2536623023
2.825 1 0.23013113
2.825 1.05 0.2066138972
2.825 1.1 0.1832235894
2.825 1.15 0.1600631952
2.825 1.2 0.1372263387
2.825 1.25 0.1147979558
2.825 1.3 0.09285497274
2.825 1.35 0.07146695702
2.825 1.4 0.05069671787
2.825 1.45 0.03060083854
2.825 1.5 0.01123012518
2.825 1.55 -0.007370037395
2.825 1.6 -0.02515942637
2.825 1.65 -0.04210281385
2.825 1.7 -0.05816987985
2.825 1.75 -0.07333518698
2.825 1.8 -0.08757819373
2.825 1.85 -0.1008832814
2.825 1.9 -0.1132397708
2.825 1.95 -0.1246419063
2.825 2 -0.135088793
2.88125 -2 -0.01684448066
2.88125 -1.95 -0.05068657382
2.88125 -1.9 -0.0856767453
2.88125 -1.85 -0.1217191375
2.88125 -1.8 -0.1586478009
2.88125 -1.75 -0.1962001359
2.88125 -1.7 -0.2339832652
2.88125 -1.65 -0.2714338126
2.88125 -1.6 -0.3077742349
2.88125 -1.55 -0.3419737044
2.88125 -1.5 -0.3727288211
2.88125 -1.45 -0.3984876476
2.88125 -1.4 -0.4175445596
2.88125 -1.35 -0.4282239252
2.88125 -1.3 -0.4291393767
2.88125 -1.25 -0.4194678251
2.88125 -1.2 -0.3991422461
2.88125 -1.15 -0.3688815241
2.88125 -1.1 -0.3300441273
2.88125 -1.05 -0.284370318
2.88125 -1 -0.2337107723
2.88125 -0.95 -0.1798164636
2.88125 -0.9 -0.1242168602
2.88125 -0.85 -0.06817555764
2.88125 -0.8 -0.01269684274
2.88125 -0.75 0.04144224285
2.88125 -0.7 0.09365196493
2.88125 -0.65 0.1434917396
2.88125 -0.6 0.1906377685
2.88125 -0.55 0.23485727
2.88125 -0.5 0.2759886227
2.88125 -0.45 0.3139262097
2.88125 -0.4 0.3486086729
2.88125 -0.35 0.3800093966
2.88125 -0.3 0.4081283296
2.88125 -0.25 0.4329847371
2.88125 -0.2 0.4546110663
2.88125 -0.15 0.4730485555
2.88125 -0.1 0.4883452069
2.88125 -0.05 0.500556195
2.88125 0 0.509745935
2.88125 0.05 0.5159904246
2.88125 0.1 0.5193785252
2.88125 0.15 0.5200116238
2.88125 0.2 0.5180021254
2.88125 0.25 0.5134718245
2.88125 0.3 0.5065510637
2.88125 0.35 0.4973788996
2.88125 0.4 0.4861037775
2.88125 0.45 0.4728838923
2.88125 0.5 0.4578865936
2.88125 0.55 0.4412866599
2.88125 0.6 0.4232636995
2.88125 0.65 0.4039991376
2.88125 0.7 0.3836732105
2.88125 0.75 0.3624622485
2.88125 0.8 0.3405363857
2.88125 0.85 0.3180577534
2.88125 0.9 0.2951791681
2.88125 0.95 0.2720432998
2.88125 1 0.2487822779
2.88125 1.05 0.2255176664
2.88125 1.1 0.2023607242
2.88125 1.15 0.1794128609
2.88125 1.2 0.1567662126
2.88125 1.25 0.1345042773
2.88125 1.3 0.1127025675
2.88125 1.35 0.09142925008
2.88125 1.4 0.07074575114
2.88125 1.45 0.0507073055
2.88125 1.5 0.03136343577
2.88125 1.55 0.01275834744
2.88125 1.6 -0.005068766711
2.88125 1.65 -0.0220835128
2.88125 1.7 -0.03825616487
2.88125 1.75 -0.05356160171
2.88125 1.8 -0.06797929142
2.88125 1.85 -0.08149330049
2.88125 1.9 -0.094092304
2.88125 1.95 -0.1057695756
2.88125 2 -0.1165229395
2.9375 -2 -0.03353923467
2.9375 -1.95 -0.06779843538
2.9375 -1.9 -0.1031473747
2.9375 -1.85 -0.1394584635
2.9375 -1.8 -0.1765230854
2.9375 -1.75 -0.214022351
2.9375 -1.7 -0.2514910489
2.9375 -1.65 -0.2882763251
2.9375 -1.6 -0.3234961305
2.9375 -1.55 -0.3560082922
2.9375 -1.5 -0.384408795
2.9375 -1.45 -0.4070846407
2.9375 -1.4 -0.4223455817
2.9375 -1.35 -0.4286407055
2.9375 -1.3 -0.4248267712
2.9375 -1.25 -0.4104106019
2.9375 -1.2 -0.3856722763
2.9375 -1.15 -0.3516152614
2.9375 -1.1 -0.3097662825
2.9375 -1.05 -0.2619081198
2.9375 -1 -0.209835212
2.9375 -0.95 -0.1551850489
2.9375 -0.9 -0.09935366312
2.9375 -0.85 -0.043476037
2.9375 -0.8 0.01155496913
2.9375 -0.75 0.06505289186
2.9375 -0.7 0.1164988321
2.9375 -0.65 0.165506345
2.9375 -0.6 0.2117924527
2.9375 -0.55 0.2551548508
2.9375 -0.5 0.2954544133
2.9375 -0.45 0.3326018281
2.9375 -0.4 0.3665472049
2.9375 -0.35 0.3972716141
2.9375 -0.3 0.4247797716
2.9375 -0.25 0.4490935143
2.9375 -0.2 0.470246269
2.9375 -0.15 0.4882791352
2.9375 -0.1 0.5032391951
2.9375 -0.05 0.515180129
2.9375 0 0.5241643967
2.9375 0.05 0.5302656377
2.9375 0.1 0.5335700008
2.9375 0.15 0.5341758569
2.9375 0.2 0.5321923384
2.9375 0.25 0.5277377317
2.9375 0.3 0.5209386165
2.9375 0.35 0.5119299776
2.9375 0.4 0.5008558199
2.9375 0.45 0.4878694976
2.9375 0.5 0.473133147
2.9375 0.55 0.4568160576
2.9375 0.6 0.4390922324
2.9375 0.65 0.4201375666
2.9375 0.7 0.4001270362
2.9375 0.75 0.379232143
2.9375 0.8 0.3576187344
2.9375 0.85 0.3354452403
2.9375 0.9 0.3128613467
2.9375 0.95 0.2900071033
2.9375 1 0.2670124424
2.9375 1.05 0.2439970616
2.9375 1.1 0.2210705955
2.9375 1.15 0.1983329974
2.9375 1.2 0.1758750553
2.9375 1.25 0.1537789828
2.9375 1.3 0.1321190413
2.9375 1.35 0.110962163
2.9375 1.4 0.09036855343
2.9375 1.45 0.070392251
2.9375 1.5 0.05108162965
2.9375 1.55 0.03247982681
2.9375 1.6 0.01462508787
2.9375 1.65 -0.002448977281
2.9375 1.7 -0.0187132215
2.9375 1.75 -0.03414286048
2.9375 1.8 -0.04871742815
2.9375 1.85 -0.06242076652
2.9375 1.9 -0.0752410273
2.9375 1.95 -0.08717066399
2.9375 2 -0.0982063961
2.99375 -2 -0.05031469189
2.99375 -1.95 -0.08495325262
2.99375 -1.9 -0.1206082798
2.99375 -1.85 -0.1571159054
2.99375 -1.8 -0.1942193108
2.99375 -1.75 -0.2315369552
2.99375 -1.7 -0.2685246968
2.99375 -1.65 -0.3044347159
2.99375 -1.6 -0.3382785531
2.99375 -1.55 -0.3688081647
2.99375 -1.5 -0.3945363846
2.99375 -1.45 -0.4138221017
2.99375 -1.4 -0.4250376766
2.99375 -1.35 -0.4268089547
2.99375 -1.3 -0.4182753326
2.99375 -1.25 -0.3992829807
2.99375 -1.2 -0.3704321097
2.99375 -1.15 -0.3329576084
2.99375 -1.1 -0.2884952988
2.99375 -1.05 -0.2388231354
2.99375 -1 -0.1856516373
2.99375 -0.95 -0.1304953257
2.99375 -0.9 -0.07461959092
2.99375 -0.85 -0.01903975855
2.99375 -0.8 0.03545198502
2.99375 -0.75 0.08824962519
2.99375 -0.7 0.138896591
2.99375 -0.65 0.1870538741
2.99375 -0.6 0.2324742221
2.99375 -0.55 0.2749820061
2.99375 -0.5 0.3144577806
2.99375 -0.45 0.350826458
2.99375 -0.4 0.3840480807
2.99375 -0.35 0.4141102778
2.99375 -0.3 0.4410217104
2.99375 -0.25 0.4648061972
2.99375 -0.2 0.485497729
2.99375 -0.15 0.5031369832
2.99375 -0.1 0.5177699386
2.99375 -0.05 0.529448678
2.99375 0 0.5382336649
2.99375 0.05 0.5441961936
2.99375 0.1 0.547419756
2.99375 0.15 0.5479997982
2.99375 0.2 0.5460422985
2.99375 0.25 0.5416621752
2.99375 0.3 0.5349824022
2.99375 0.35 0.5261340645
2.99375 0.4 0.5152569089
2.99375 0.45 0.5024996365
2.99375 0.5 0.4880193545
2.99375 0.55 0.4719800345
2.99375 0.6 0.4545502202
2.99375 0.65 0.4359003906
2.99375 0.7 0.4162003401
2.99375 0.75 0.3956167897
2.99375 0.8 0.3743113242
2.99375 0.85 0.3524386872
2.99375 0.9 0.33014545
2.99375 0.95 0.3075690689
2.99375 1 0.2848373244
2.99375 1.05 0.2620681122
2.99375 1.1 0.2393695279
2.99375 1.15 0.2168401726
2.99375 1.2 0.1945696073
2.99375 1.25 0.1726388961
2.99375 1.3 0.1511211939
2.99375 1.35 0.1300823481
2.99375 1.4 0.1095814914
2.99375 1.45 0.08967160696
2.99375 1.5 0.07040004624
2.99375 1.55 0.05180898499
2.99375 1.6 0.03393580224
2.99375 1.65 0.01681337615
2.99375 1.7 0.0004702959769
2.99375 1.75 -0.01506900199
2.99375 1.8 -0.0297841606
2.99375 1.85 -0.04365887101
2.99375 1.9 -0.05668086366
