alpha beta logL
0.7083333333 0.1666666667 -0.3094961939
0.75 0.1666666667 -0.2925500503
0.7916666667 0.1666666667 -0.2747216077
0.8333333333 0.1666666667 -0.2560222525
0.875 0.1666666667 -0.236466536
0.9166666667 0.1666666667 -0.2160722613
0.9583333333 0.1666666667 -0.1948604755
1 0.1666666667 -0.1728553747
1.041666667 0.1666666667 -0.1500841301
1.083333333 0.1666666667 -0.1265766454
1.125 0.1666666667 -0.1023652593
1.166666667 0.1666666667 -0.07748440631
1.208333333 0.1666666667 -0.05197024887
1.25 0.1666666667 -0.02586029511
-1.25 0.2083333333 0.1424230068
-1.208333333 0.2083333333 0.1137132678
-1.166666667 0.2083333333 0.08573425693
-1.125 0.2083333333 0.05855537702
-1.083333333 0.2083333333 0.03224483846
-1.041666667 0.2083333333 0.006868548622
-1 0.2083333333 -0.01751105761
-0.9583333333 0.2083333333 -0.04083620594
-0.9166666667 0.2083333333 -0.06305494251
-0.875 0.2083333333 -0.08412221412
-0.8333333333 0.2083333333 -0.1040008162
-0.7916666667 0.2083333333 -0.1226621588
-0.75 0.2083333333 -0.1400868083
-0.7083333333 0.2083333333 -0.1562647721
-0.6666666667 0.2083333333 -0.1711955088
-0.625 0.2083333333 -0.1848876609
-0.5833333333 0.2083333333 -0.1973585225
-0.5416666667 0.2083333333 -0.2086332705
-0.5 0.2083333333 -0.2187439982
-0.4583333333 0.2083333333 -0.2277285987
-0.4166666667 0.2083333333 -0.2356295514
-0.375 0.2083333333 -0.2424926623
-0.3333333333 0.2083333333 -0.2483658095
-0.2916666667 0.2083333333 -0.253297734
-0.25 0.2083333333 -0.2573369138
-0.2083333333 0.2083333333 -0.2605305457
-0.1666666667 0.2083333333 -0.2629236532
-0.125 0.2083333333 -0.2645583295
-0.08333333333 0.2083333333 -0.265473119
-0.04166666667 0.2083333333 -0.2657025333
0 0.2083333333 -0.2652766959
0.04166666667 0.2083333333 -0.2642211051
0.08333333333 0.2083333333 -0.2625565056
0.125 0.2083333333 -0.2602988561
0.1666666667 0.2083333333 -0.2574593835
0.2083333333 0.2083333333 -0.254044713
0.25 0.2083333333 -0.2500570657
0.2916666667 0.2083333333 -0.2454945164
0.3333333333 0.2083333333 -0.2403513054
0.375 0.2083333333 -0.2346181979
0.4166666667 0.2083333333 -0.2282828889
0.4583333333 0.2083333333 -0.2213304456
0.5 0.2083333333 -0.2137437873
0.5416666667 0.2083333333 -0.205504194
0.5833333333 0.2083333333 -0.1965918409
0.625 0.2083333333 -0.1869863516
0.6666666667 0.2083333333 -0.1766673616
0.7083333333 0.2083333333 -0.1656150849
0.75 0.2083333333 -0.1538108711
0.7916666667 0.2083333333 -0.1412377449
0.8333333333 0.2083333333 -0.1278809141
0.875 0.2083333333 -0.1137282348
0.9166666667 0.2083333333 -0.09877062357
0.9583333333 0.2083333333 -0.08300240365
1 0.2083333333 -0.06642157878
1.041666667 0.2083333333 -0.04903002603
1.083333333 0.2083333333 -0.03083360437
1.125 0.2083333333 -0.01184217706
1.166666667 0.2083333333 0.007930450159
1.208333333 0.2083333333 0.02846667077
1.25 0.2083333333 0.04974529178
-1.25 0.25 0.2003933607
-1.208333333 0.25 0.1759653541
-1.166666667 0.25 0.1524415817
-1.125 0.25 0.1298737478
-1.083333333 0.25 0.1083085673
-1.041666667 0.25 0.08778681926
-1 0.25 0.06834249782
-0.9583333333 0.25 0.05000209855
-0.9166666667 0.25 0.03278407856
-0.875 0.25 0.0166985178
-0.8333333333 0.25 0.001747000945
-0.7916666667 0.25 -0.01207727283
-0.75 0.25 -0.02478915686
-0.7083333333 0.25 -0.03641101725
-0.6666666667 0.25 -0.04697201284
-0.625 0.25 -0.05650722961
-0.5833333333 0.25 -0.06505670893
-0.5416666667 0.25 -0.07266441115
-0.5 0.25 -0.07937715524
-0.4583333333 0.25 -0.08524357138
-0.4166666667 0.25 -0.09031309867
-0.375 0.25 -0.09463505312
-0.3333333333 0.25 -0.09825778473
-0.2916666667 0.25 -0.1012279352
-0.25 0.25 -0.1035898024
-0.2083333333 0.25 -0.1053848106
-0.1666666667 0.25 -0.1066510856
-0.125 0.25 -0.1074231239
-0.08333333333 0.25 -0.1077315506
-0.04166666667 0.25 -0.1076029549
0 0.25 -0.1070597924
0.04166666667 0.25 -0.1061203453
0.08333333333 0.25 -0.1047987325
0.125 0.25 -0.1031049592
0.1666666667 0.25 -0.1010450024
0.2083333333 0.25 -0.09862092591
0.25 0.25 -0.09583102032
0.2916666667 0.25 -0.09266996756
0.3333333333 0.25 -0.08912902692
0.375 0.25 -0.08519624318
0.4166666667 0.25 -0.08085667709
0.4583333333 0.25 -0.07609265925
0.5 0.25 -0.07088406879
0.5416666667 0.25 -0.06520863811
0.5833333333 0.25 -0.05904228493
0.625 0.25 -0.05235947216
0.6666666667 0.25 -0.04513359524
0.7083333333 0.25 -0.03733739587
0.75 0.25 -0.02894339916
0.7916666667 0.25 -0.01992437035
0.8333333333 0.25 -0.01025378523
0.875 0.25 9.369303425e-05
0.9166666667 0.25 0.01114173924
0.9583333333 0.25 0.02291190383
1 0.25 0.03542317358
1.041666667 0.25 0.04869156675
1.083333333 0.25 0.06272977362
1.125 0.25 0.077546853
1.166666667 0.25 0.09314799371
1.208333333 0.25 0.1095343484
1.25 0.25 0.1267029442
-1.25 0.2916666667 0.2598735731
-1.208333333 0.2916666667 0.2392661261
-1.166666667 0.2916666667 0.2196446858
-1.125 0.2916666667 0.2010392805
-1.083333333 0.2916666667 0.1834730418
-1.041666667 0.2916666667 0.1669617307
-1 0.2916666667 0.1515134379
-0.9583333333 0.2916666667 0.1371284739
-0.9166666667 0.2916666667 0.1237994548
-0.875 0.2916666667 0.1115115798
-0.8333333333 0.2916666667 0.1002430876
-0.7916666667 0.2916666667 0.08996586987
-0.75 0.2916666667 0.08064621246
-0.7083333333 0.2916666667 0.07224563272
-0.6666666667 0.2916666667 0.0647217773
-0.625 0.2916666667 0.05802934641
-0.5833333333 0.2916666667 0.05212101293
-0.5416666667 0.2916666667 0.04694830821
-0.5 0.2916666667 0.04246245238
-0.4583333333 0.2916666667 0.03861511191
-0.4166666667 0.2916666667 0.03535907327
-0.375 0.2916666667 0.03264882659
-0.3333333333 0.2916666667 0.03044105796
-0.2916666667 0.2916666667 0.0286950527
-0.25 0.2916666667 0.02737301481
-0.2083333333 0.2916666667 0.02644031013
-0.1666666667 0.2916666667 0.02586564147
-0.125 0.2916666667 0.02562116504
-0.08333333333 0.2916666667 0.02568255714
-0.04166666667 0.2916666667 0.02602903995
0 0.2916666667 0.02664337416
0.04166666667 0.2916666667 0.02751182572
0.08333333333 0.2916666667 0.02862411244
0.125 0.2916666667 0.02997333546
0.1666666667 0.2916666667 0.03155589931
0.2083333333 0.2916666667 0.03337142319
0.25 0.2916666667 0.03542264521
0.2916666667 0.2916666667 0.03771532024
0.3333333333 0.2916666667 0.04025811126
0.375 0.2916666667 0.04306247333
0.4166666667 0.2916666667 0.04614252857
0.4583333333 0.2916666667 0.04951493005
0.5 0.2916666667 0.05319871208
0.5416666667 0.2916666667 0.05721512407
0.5833333333 0.2916666667 0.06158744497
0.625 0.2916666667 0.06634077545
0.6666666667 0.2916666667 0.0715018051
0.7083333333 0.2916666667 0.07709855251
0.75 0.2916666667 0.08316007654
0.7916666667 0.2916666667 0.08971615838
0.8333333333 0.2916666667 0.09679695455
0.875 0.2916666667 0.104432623
0.9166666667 0.2916666667 0.1126529252
0.9583333333 0.2916666667 0.1214868096
1 0.2916666667 0.1309619819
1.041666667 0.2916666667 0.1411044714
1.083333333 0.2916666667 0.1519382018
1.125 0.2916666667 0.1634845767
1.166666667 0.2916666667 0.1757620912
1.208333333 0.2916666667 0.1887859806
1.25 0.2916666667 0.2025679168
-1.25 0.3333333333 0.3194269351
-1.208333333 0.3333333333 0.3021406945
-1.166666667 0.3333333333 0.2858569678
-1.125 0.3333333333 0.2705855575
-1.083333333 0.3333333333 0.2563290526
-1.041666667 0.3333333333 0.2430828296
-1 0.3333333333 0.2308352262
-0.9583333333 0.3333333333 0.2195678793
-0.9166666667 0.3333333333 0.2092562118
-0.875 0.3333333333 0.1998700459
-0.8333333333 0.3333333333 0.191374315
-0.7916666667 0.3333333333 0.1837298457
-0.75 0.3333333333 0.1768941792
-0.7083333333 0.3333333333 0.1708224025
-0.6666666667 0.3333333333 0.1654679639
-0.625 0.3333333333 0.1607834494
-0.5833333333 0.3333333333 0.1567213041
-0.5416666667 0.3333333333 0.1532344831
-0.5 0.3333333333 0.1502770265
-0.4583333333 0.3333333333 0.1478045522
-0.4166666667 0.3333333333 0.1457746688
-0.375 0.3333333333 0.14414731
-0.3333333333 0.3333333333 0.142884996
-0.2916666667 0.3333333333 0.1419530298
-0.25 0.3333333333 0.1413196345
-0.2083333333 0.3333333333 0.1409560415
-0.1666666667 0.3333333333 0.1408365367
-0.125 0.3333333333 0.1409384727
-0.08333333333 0.3333333333 0.1412422547
-0.04166666667 0.3333333333 0.1417313053
0 0.3333333333 0.1423920159
0.04166666667 0.3333333333 0.1432136874
0.08333333333 0.3333333333 0.144188465
0.125 0.3333333333 0.1453112702
0.1666666667 0.3333333333 0.1465797318
0.2083333333 0.3333333333 0.1479941181
0.25 0.3333333333 0.1495572701
0.2916666667 0.3333333333 0.1512745362
0.3333333333 0.3333333333 0.1531537087
0.375 0.3333333333 0.1552049598
0.4166666667 0.3333333333 0.1574407761
0.4583333333 0.3333333333 0.1598758907
0.5 0.3333333333 0.1625272083
0.5416666667 0.3333333333 0.1654137225
0.5833333333 0.3333333333 0.1685564218
0.625 0.3333333333 0.1719781805
0.6666666667 0.3333333333 0.1757036323
0.7083333333 0.3333333333 0.1797590226
0.75 0.3333333333 0.1841720363
0.7916666667 0.3333333333 0.1889715996
0.8333333333 0.3333333333 0.194187652
0.875 0.3333333333 0.1998508888
0.9166666667 0.3333333333 0.2059924717
0.9583333333 0.3333333333 0.2126437101
1 0.3333333333 0.2198357134
1.041666667 0.3333333333 0.2275990186
1.083333333 0.3333333333 0.2359631985
1.125 0.3333333333 0.2449564553
1.166666667 0.3333333333 0.2546052099
1.208333333 0.3333333333 0.264933694
1.25 0.3333333333 0.275963557
-1.25 0.375 0.3780943547
-1.208333333 0.375 0.363652802
-1.166666667 0.375 0.3501884544
-1.125 0.375 0.3376946017
-1.083333333 0.375 0.3261579763
-1.041666667 0.375 0.3155590993
-1 0.375 0.3058727559
-0.9583333333 0.375 0.2970685792
-0.9166666667 0.375 0.2891117197
-0.875 0.375 0.2819635705
-0.8333333333 0.375 0.2755825241
-0.7916666667 0.375 0.2699247334
-0.75 0.375 0.264944855
-0.7083333333 0.375 0.2605967543
-0.6666666667 0.375 0.2568341585
-0.625 0.375 0.2536112447
-0.5833333333 0.375 0.2508831581
-0.5416666667 0.375 0.248606456
-0.5 0.375 0.2467394779
-0.4583333333 0.375 0.2452426448
-0.4166666667 0.375 0.2440786925
-0.375 0.375 0.2432128447
-0.3333333333 0.375 0.2426129333
-0.2916666667 0.375 0.2422494727
-0.25 0.375 0.2420956964
-0.2083333333 0.375 0.2421275623
-0.1666666667 0.375 0.2423237333
-0.125 0.375 0.2426655394
-0.08333333333 0.375 0.243136927
-0.04166666667 0.375 0.2437243988
0 0.375 0.2444169497
0.04166666667 0.375 0.2452060006
0.08333333333 0.375 0.2460853334
0.125 0.375 0.2470510284
0.1666666667 0.375 0.248101406
0.2083333333 0.375 0.249236974
0.25 0.375 0.2504603787
0.2916666667 0.375 0.2517763633
0.3333333333 0.375 0.2531917288
0.375 0.375 0.2547153008
0.4166666667 0.375 0.2563578976
0.4583333333 0.375 0.2581323
0.5 0.375 0.26005322
0.5416666667 0.375 0.2621372667
0.5833333333 0.375 0.2644029065
0.625 0.375 0.266870415
0.6666666667 0.375 0.2695618176
0.7083333333 0.375 0.2725008165
0.75 0.375 0.2757126984
0.7916666667 0.375 0.2792242236
0.8333333333 0.375 0.2830634894
0.875 0.375 0.2872597679
0.9166666667 0.375 0.2918433148
0.9583333333 0.375 0.2968451468
1 0.375 0.3022967885
1.041666667 0.375 0.3082299866
1.083333333 0.375 0.3146763947
1.125 0.375 0.3216672302
1.166666667 0.375 0.3292329076
1.208333333 0.375 0.3374026542
1.25 0.375 0.3462041148
-1.25 0.4166666667 0.4352728731
-1.208333333 0.4166666667 0.4232497765
-1.166666667 0.4166666667 0.4121543134
-1.125 0.4166666667 0.4019673727
-1.083333333 0.4166666667 0.3926643924
-1.041666667 0.4166666667 0.3842159035
-1 0.4166666667 0.3765881507
-0.9583333333 0.4166666667 0.3697437673
-0.9166666667 0.4166666667 0.3636424781
-0.875 0.4166666667 0.3582418078
-0.8333333333 0.4166666667 0.3534977741
-0.7916666667 0.4166666667 0.3493655466
-0.75 0.4166666667 0.3458000586
-0.7083333333 0.4166666667 0.3427565599
-0.6666666667 0.4166666667 0.3401911053
-0.625 0.4166666667 0.3380609742
-0.5833333333 0.4166666667 0.336325023
-0.5416666667 0.4166666667 0.33494397
-0.5 0.4166666667 0.333880619
-0.4583333333 0.4166666667 0.3331000258
-0.4166666667 0.4166666667 0.3325696148
-0.375 0.4166666667 0.3322592506
-0.3333333333 0.4166666667 0.3321412742
-0.2916666667 0.4166666667 0.3321905072
-0.25 0.4166666667 0.3323842327
-0.2083333333 0.4166666667 0.3327021569
-0.1666666667 0.4166666667 0.3331263575
-0.125 0.4166666667 0.3336412225
-0.08333333333 0.4166666667 0.3342333842
-0.04166666667 0.4166666667 0.3348916506
0 0.4166666667 0.3356069372
0.04166666667 0.4166666667 0.3363722021
0.08333333333 0.4166666667 0.3371823845
0.125 0.4166666667 0.3380343491
0.1666666667 0.4166666667 0.3389268371
0.2083333333 0.4166666667 0.3398604232
0.25 0.4166666667 0.34083748
0.2916666667 0.4166666667 0.3418621495
0.3333333333 0.4166666667 0.3429403199
0.375 0.4166666667 0.3440796089
0.4166666667 0.4166666667 0.3452893518
0.4583333333 0.4166666667 0.3465805926
0.5 0.4166666667 0.3479660772
0.5416666667 0.4166666667 0.3494602477
0.5833333333 0.4166666667 0.3510792341
0.625 0.4166666667 0.3528408429
0.6666666667 0.4166666667 0.3547645395
0.7083333333 0.4166666667 0.3568714212
0.75 0.4166666667 0.3591841788
0.7916666667 0.4166666667 0.3617270434
0.8333333333 0.4166666667 0.3645257154
0.875 0.4166666667 0.3676072721
0.9166666667 0.4166666667 0.3710000521
0.9583333333 0.4166666667 0.3747335127
1 0.4166666667 0.3788380577
1.041666667 0.4166666667 0.3833448351
1.083333333 0.4166666667 0.3882855028
1.125 0.4166666667 0.3936919623
1.166666667 0.4166666667 0.3995960607
1.208333333 0.4166666667 0.4060292654
1.25 0.4166666667 0.4130223126
-1.25 0.4583333333 0.4906109281
-1.208333333 0.4583333333 0.4806383947
-1.166666667 0.4583333333 0.4715316184
-1.125 0.4583333333 0.4632627495
-1.083333333 0.4583333333 0.4557997076
-1.041666667 0.4583333333 0.449106807
-1 0.4583333333 0.443145415
-0.9583333333 0.4583333333 0.4378746192
-0.9166666667 0.4583333333 0.4332518839
-0.875 0.4583333333 0.4292336801
-0.8333333333 0.4583333333 0.4257760726
-0.7916666667 0.4583333333 0.422835256
-0.75 0.4583333333 0.4203680303
-0.7083333333 0.4583333333 0.418332214
-0.6666666667 0.4583333333 0.4166869933
-0.625 0.4583333333 0.4153932076
-0.5833333333 0.4583333333 0.4144135763
-0.5416666667 0.4583333333 0.4137128699
-0.5 0.4583333333 0.4132580323
-0.4583333333 0.4583333333 0.4130182591
-0.4166666667 0.4583333333 0.4129650391
-0.375 0.4583333333 0.4130721649
-0.3333333333 0.4583333333 0.4133157175
-0.2916666667 0.4583333333 0.413674032
-0.25 0.4583333333 0.4141276476
-0.2083333333 0.4583333333 0.414659248
-0.1666666667 0.4583333333 0.4152535939
-0.125 0.4583333333 0.4158974528
-0.08333333333 0.4583333333 0.4165795281
-0.04166666667 0.4583333333 0.4172903889
0 0.4583333333 0.418022404
0.04166666667 0.4583333333 0.4187696802
0.08333333333 0.4583333333 0.4195280062
0.125 0.4583333333 0.4202948036
0.1666666667 0.4583333333 0.4210690848
0.2083333333 0.4583333333 0.4218514179
0.25 0.4583333333 0.4226438996
0.2916666667 0.4583333333 0.423450135
0.3333333333 0.4583333333 0.4242752243
0.375 0.4583333333 0.4251257562
0.4166666667 0.4583333333 0.4260098064
0.4583333333 0.4583333333 0.4269369417
0.5 0.4583333333 0.4279182269
0.5416666667 0.4583333333 0.428966235
0.5833333333 0.4583333333 0.4300950576
0.625 0.4583333333 0.431320315
0.6666666667 0.4583333333 0.4326591635
0.7083333333 0.4583333333 0.4341302977
0.75 0.4583333333 0.4357539457
0.7916666667 0.4583333333 0.4375518544
0.8333333333 0.4583333333 0.4395472625
0.875 0.4583333333 0.4417648572
0.9166666667 0.4583333333 0.4442307137
0.9583333333 0.4583333333 0.4469722118
1 0.4583333333 0.4500179291
1.041666667 0.4583333333 0.4533975069
1.083333333 0.4583333333 0.4571414869
1.125 0.4583333333 0.4612811164
1.166666667 0.4583333333 0.4658481222
1.208333333 0.4583333333 0.4708744522
1.25 0.4583333333 0.4763919854
-1.25 0.5 0.5439277927
-1.208333333 0.5 0.535694498
-1.166666667 0.5 0.5282604202
-1.125 0.5 0.5215919168
-1.083333333 0.5 0.5156522667
-1.041666667 0.5 0.5104023029
-1 0.5 0.5058010413
-0.9583333333 0.5 0.5018062902
-0.9166666667 0.5 0.4983752251
-0.875 0.5 0.4954649176
-0.8333333333 0.5 0.4930328114
-0.7916666667 0.5 0.4910371393
-0.75 0.5 0.4894372801
-0.7083333333 0.5 0.4881940554
-0.6666666667 0.5 0.4872699686
-0.625 0.5 0.4866293892
-0.5833333333 0.5 0.4862386889
-0.5416666667 0.5 0.4860663324
-0.5 0.5 0.4860829315
-0.4583333333 0.5 0.4862612658
-0.4166666667 0.5 0.4865762764
-0.375 0.5 0.4870050394
-0.3333333333 0.5 0.4875267209
-0.2916666667 0.5 0.4881225209
-0.25 0.5 0.4887756081
-0.2083333333 0.5 0.4894710495
-0.1666666667 0.5 0.4901957373
-0.125 0.5 0.4909383167
-0.08333333333 0.5 0.4916891145
-0.04166666667 0.5 0.4924400716
0 0.5 0.4931846805
0.04166666667 0.5 0.4939179286
0.08333333333 0.5 0.4946362469
0.125 0.5 0.4953374673
0.1666666667 0.5 0.4960207856
0.2083333333 0.5 0.4966867328
0.25 0.5 0.4973371535
0.2916666667 0.5 0.4979751916
0.3333333333 0.5 0.4986052829
0.375 0.5 0.4992331539
0.4166666667 0.5 0.4998658275
0.4583333333 0.5 0.5005116336
0.5 0.5 0.5011802235
0.5416666667 0.5 0.5018825896
0.5833333333 0.5 0.502631086
0.625 0.5 0.503439451
0.6666666667 0.5 0.5043228295
0.7083333333 0.5 0.5052977929
0.75 0.5 0.5063823552
0.7916666667 0.5 0.5075959834
0.8333333333 0.5 0.5089595992
0.875 0.5 0.5104955697
0.9166666667 0.5 0.5122276847
0.9583333333 0.5 0.5141811171
1 0.5 0.5163823647
1.041666667 0.5 0.5188591686
1.083333333 0.5 0.5216404075
1.125 0.5 0.5247559637
1.166666667 0.5 0.5282365598
1.208333333 0.5 0.5321135639
1.25 0.5 0.536418763
-1.25 0.5416666667 0.5951553858
-1.208333333 0.5416666667 0.5884005901
-1.166666667 0.5416666667 0.5823784328
-1.125 0.5416666667 0.5770517125
-1.083333333 0.5416666667 0.5723811562
-1.041666667 0.5416666667 0.5683260128
-1 0.5416666667 0.5648446211
-0.9583333333 0.5416666667 0.5618949398
-0.9166666667 0.5416666667 0.5594350295
-0.875 0.5416666667 0.5574234822
-0.8333333333 0.5416666667 0.5558197939
-0.7916666667 0.5416666667 0.5545846796
-0.75 0.5416666667 0.5536803317
-0.7083333333 0.5416666667 0.5530706252
-0.6666666667 0.5416666667 0.5527212728
-0.625 0.5416666667 0.5525999354
-0.5833333333 0.5416666667 0.5526762925
-0.5416666667 0.5416666667 0.5529220788
-0.5 0.5416666667 0.5533110913
-0.4583333333 0.5416666667 0.5538191735
-0.4166666667 0.5416666667 0.5544241797
-0.375 0.5416666667 0.5551059251
-0.3333333333 0.5416666667 0.5558461253
-0.2916666667 0.5416666667 0.5566283282
-0.25 0.5416666667 0.5574378418
-0.2083333333 0.5416666667 0.5582616603
-0.1666666667 0.5416666667 0.5590883901
-0.125 0.5416666667 0.5599081782
-0.08333333333 0.5416666667 0.5607126439
-0.04166666667 0.5416666667 0.5614948152
0 0.5416666667 0.5622490704
0.04166666667 0.5416666667 0.5629710859
0.08333333333 0.5416666667 0.5636577908
0.125 0.5416666667 0.5643073281
0.1666666667 0.5416666667 0.5649190229
0.2083333333 0.5416666667 0.5654933582
0.25 0.5416666667 0.566031957
0.2916666667 0.5416666667 0.5665375724
0.3333333333 0.5416666667 0.5670140835
0.375 0.5416666667 0.5674664981
0.4166666667 0.5416666667 0.5679009617
0.4583333333 0.5416666667 0.5683247718
0.5 0.5416666667 0.5687463971
0.5416666667 0.5416666667 0.5691755009
0.5833333333 0.5416666667 0.5696229682
0.625 0.5416666667 0.5701009352
0.6666666667 0.5416666667 0.5706228197
0.7083333333 0.5416666667 0.5712033518
0.75 0.5416666667 0.5718586029
0.7916666667 0.5416666667 0.5726060117
0.8333333333 0.5416666667 0.5734644044
0.875 0.5416666667 0.5744540085
0.9166666667 0.5416666667 0.5755964558
0.9583333333 0.5416666667 0.5769147742
1 0.5416666667 0.5784333636
1.041666667 0.5416666667 0.5801779554
1.083333333 0.5416666667 0.5821755497
1.125 0.5416666667 0.5844543308
1.166666667 0.5416666667 0.5870435553
1.208333333 0.5416666667 0.5899734129
1.25 0.5416666667 0.5932748561
-1.25 0.5833333333 0.6442977967
-1.208333333 0.5833333333 0.6388041182
-1.166666667 0.5833333333 0.6339790974
-1.125 0.5833333333 0.6297836053
-1.083333333 0.5833333333 0.6261772803
-1.041666667 0.5833333333 0.6231190613
-1 0.5833333333 0.6205676812
-0.9583333333 0.5833333333 0.618482113
-0.9166666667 0.5833333333 0.616821963
-0.875 0.5833333333 0.6155478099
-0.8333333333 0.5833333333 0.6146214886
-0.7916666667 0.5833333333 0.6140063213
-0.75 0.5833333333 0.6136672979
-0.7083333333 0.5833333333 0.6135712104
-0.6666666667 0.5833333333 0.6136867457
-0.625 0.5833333333 0.6139845421
-0.5833333333 0.5833333333 0.6144372141
-0.5416666667 0.5833333333 0.615019351
-0.5 0.5833333333 0.6157074941
-0.4583333333 0.5833333333 0.6164800963
-0.4166666667 0.5833333333 0.617317469
-0.375 0.5833333333 0.6182017188
-0.3333333333 0.5833333333 0.6191166788
-0.2916666667 0.5833333333 0.620047835
-0.25 0.5833333333 0.6209822517
-0.2083333333 0.5833333333 0.6219084977
-0.1666666667 0.5833333333 0.6228165739
-0.125 0.5833333333 0.6236978446
-0.08333333333 0.5833333333 0.6245449728
-0.04166666667 0.5833333333 0.625351861
0 0.5833333333 0.6261135972
0.04166666667 0.5833333333 0.6268264072
0.08333333333 0.5833333333 0.627487614
0.125 0.5833333333 0.6280956024
0.1666666667 0.5833333333 0.6286497918
0.2083333333 0.5833333333 0.629150615
0.25 0.5833333333 0.6295995036
0.2916666667 0.5833333333 0.6299988805
0.3333333333 0.5833333333 0.6303521585
0.375 0.5833333333 0.630663745
0.4166666667 0.5833333333 0.6309390528
0.4583333333 0.5833333333 0.6311845162
0.5 0.5833333333 0.6314076124
0.5416666667 0.5833333333 0.6316168874
0.5833333333 0.5833333333 0.6318219856
0.625 0.5833333333 0.6320336826
0.6666666667 0.5833333333 0.632263921
0.7083333333 0.5833333333 0.6325258463
0.75 0.5833333333 0.6328338438
0.7916666667 0.5833333333 0.6332035739
0.8333333333 0.5833333333 0.6336520049
0.875 0.5833333333 0.6341974406
0.9166666667 0.5833333333 0.634859542
0.9583333333 0.5833333333 0.6356593395
1 0.5833333333 0.636619235
1.041666667 0.5833333333 0.6377629893
1.083333333 0.5833333333 0.6391156937
1.125 0.5833333333 0.6407037219
1.166666667 0.5833333333 0.6425546607
1.208333333 0.5833333333 0.6446972149
1.25 0.5833333333 0.6471610865
-1.25 0.625 0.6914038037
-1.208333333 0.625 0.6869901694
-1.166666667 0.625 0.6831851847
-1.125 0.625 0.6799489502
-1.083333333 0.625 0.6772410124
-1.041666667 0.625 0.6750208281
-1 0.625 0.6732481826
-0.9583333333 0.625 0.6718835556
-0.9166666667 0.625 0.6708884352
-0.875 0.625 0.6702255794
-0.8333333333 0.625 0.6698592268
-0.7916666667 0.625 0.6697552595
-0.75 0.625 0.6698813236
-0.7083333333 0.625 0.6702069098
-0.6666666667 0.625 0.6707033999
-0.625 0.625 0.6713440848
-0.5833333333 0.625 0.6721041576
-0.5416666667 0.625 0.6729606859
-0.5 0.625 0.6738925695
-0.4583333333 0.625 0.6748804854
-0.4166666667 0.625 0.6759068233
-0.375 0.625 0.6769556162
-0.3333333333 0.625 0.6780124671
-0.2916666667 0.625 0.6790644744
-0.25 0.625 0.6801001575
-0.2083333333 0.625 0.6811093848
-0.1666666667 0.625 0.6820833043
-0.125 0.625 0.6830142788
-0.08333333333 0.625 0.6838958248
-0.04166666667 0.625 0.6847225578
0 0.625 0.6854901428
0.04166666667 0.625 0.6861952506
0.08333333333 0.625 0.6868355206
0.125 0.625 0.6874095298
0.1666666667 0.625 0.6879167681
0.2083333333 0.625 0.6883576202
0.25 0.625 0.6887333531
0.2916666667 0.625 0.6890461106
0.3333333333 0.625 0.6892989135
0.375 0.625 0.6894956652
0.4166666667 0.625 0.6896411636
0.4583333333 0.625 0.6897411183
0.5 0.625 0.6898021722
0.5416666667 0.625 0.6898319283
0.5833333333 0.625 0.6898389808
0.625 0.625 0.689832949
0.6666666667 0.625 0.6898245153
0.7083333333 0.625 0.6898254643
0.75 0.625 0.6898487236
0.7916666667 0.625 0.6899084052
0.8333333333 0.625 0.6900198449
0.875 0.625 0.6901996398
0.9166666667 0.625 0.6904656818
0.9583333333 0.625 0.6908371842
1 0.625 0.6913347015
1.041666667 0.625 0.6919801378
1.083333333 0.625 0.6927967427
1.125 0.625 0.6938090923
1.166666667 0.625 0.6950430515
1.208333333 0.625 0.6965257155
1.25 0.625 0.6982853283
-1.25 0.6666666667 0.7365485289
-1.208333333 0.6666666667 0.7330638918
-1.166666667 0.6666666667 0.7301324686
-1.125 0.6666666667 0.7277143897
-1.083333333 0.6666666667 0.7257697685
-1.041666667 0.6666666667 0.7242590976
-1 0.6666666667 0.7231435954
-0.9583333333 0.6666666667 0.7223855011
-0.9166666667 0.6666666667 0.7219483203
-0.875 0.6666666667 0.7217970216
-0.8333333333 0.6666666667 0.721898188
-0.7916666667 0.6666666667 0.722220127
-0.75 0.6666666667 0.7227329437
-0.7083333333 0.6666666667 0.7234085817
-0.6666666667 0.6666666667 0.7242208361
-0.625 0.6666666667 0.7251453433
-0.5833333333 0.6666666667 0.7261595518
-0.5416666667 0.6666666667 0.7272426783
-0.5 0.6666666667 0.7283756518
-0.4583333333 0.6666666667 0.7295410495
-0.4166666667 0.6666666667 0.7307230274
-0.375 0.6666666667 0.731907247
-0.3333333333 0.6666666667 0.7330808013
-0.2916666667 0.6666666667 0.7342321405
-0.25 0.6666666667 0.7353510002
-0.2083333333 0.6666666667 0.7364283318
-0.1666666667 0.6666666667 0.7374562366
-0.125 0.6666666667 0.738427905
-0.08333333333 0.6666666667 0.7393375598
-0.04166666667 0.6666666667 0.7401804048
0 0.6666666667 0.7409525799
0.04166666667 0.6666666667 0.7416511209
0.08333333333 0.6666666667 0.7422739256
0.125 0.6666666667 0.7428197262
0.1666666667 0.6666666667 0.7432880666
0.2083333333 0.6666666667 0.7436792869
0.25 0.6666666667 0.7439945131
0.2916666667 0.6666666667 0.7442356519
0.3333333333 0.6666666667 0.7444053927
0.375 0.6666666667 0.7445072137
